company;bangdan_name;ranking;subject;price;unit;chengjiaov;saleVolume;odUrl 
义乌市满满爱文化用品有限公司;未上榜;0;2026新年礼物马年年会伴手礼年会礼品实用员工福利马年礼品送客户;8.80;套;0;200;https://detail.1688.com/offer/1001820461930.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市拓月贸易有限公司;未上榜;0;新年小礼品儿童头箍学生元旦节日活动礼物马年钥匙扣马年装饰礼物;0.45;个;0;28万;https://detail.1688.com/offer/751970149417.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
合肥懿生婚庆用品有限公司;未上榜;0;2026马年春节福字立体植绒双层烫金福字门贴立体背胶对联春联批货;1.20;张;0;6万;https://detail.1688.com/offer/994301328373.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市焦楷饰品有限公司;未上榜;0;金属钥匙扣三件套4节链加各种龙虾扣 钥匙链圈饰品配件汽车包挂件;0.63;件;成交5.7万+元;100万;https://detail.1688.com/offer/566980697583.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市正者包装有限公司;未上榜;0;过年礼盒春节马年喜庆年货熟食新年礼品在走亲戚包装盒空盒子送礼;2.98;个;0;400;https://detail.1688.com/offer/1003969853484.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌智翔贸易有限公司;未上榜;0;新款2026马年装饰春节灯笼挂件小过新年味氛围场景布置用品家玄关;7.80;个;0;100;https://detail.1688.com/offer/1015536469755.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
泾县木老爹工艺品有限公司;未上榜;0;女神节伴手礼三八妇女节礼物实用员工38节礼品美容院礼盒套装定制;14.90;个;0;700;https://detail.1688.com/offer/950956825304.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
泾县三森木梳厂;未上榜;0;三八妇女节礼物实用员工礼盒38女神节伴手礼老年人小礼品套装定制;39.80;个;0;7000;https://detail.1688.com/offer/739643545861.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
东阳市智富工艺品厂;未上榜;0;马年会伴手礼2026定制实用公司活动送员工客户周年庆礼品新年礼物;19.90;套;0;4000;https://detail.1688.com/offer/1005287003721.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
东阳市智富工艺品厂;未上榜;0;马年伴手礼2026公司年会礼品定制新年礼物送员工客户创意实用奖品;32.80;套;0;1000;https://detail.1688.com/offer/994059059874.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市槿澜包装有限公司;未上榜;0;马年伴手礼年会礼品套装实用小礼品活动送客户员工福利品新年礼物;10.80;套;0;600;https://detail.1688.com/offer/1000843339163.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
潮州市潮安区浮洋镇沛雅陶瓷厂;未上榜;0;礼品伴手礼莫里斯风设计师合作款原创活动礼物画复古花鸟咖啡杯碟;20.80;套;0;11万;https://detail.1688.com/offer/800307402154.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
台州木灯阁灯饰有限公司;未上榜;0;定制款多功能笔筒纸雕灯蓝牙音箱小夜灯装饰摆件文具礼品生日礼物;35.00;个;0;0;https://detail.1688.com/offer/978739685431.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
深圳市爱尚家居实业有限公司;未上榜;0;年会伴手礼套装马年定制商务礼品春节企业送客户员工实用新年礼物;55.00;套;0;1万;https://detail.1688.com/offer/799112457291.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
金华市纸韵纸制品有限公司;未上榜;0;2026新年礼盒马年对联包装盒春节年货礼品盒坚果包装礼物盒加logo;13.50;盒;0;3000;https://detail.1688.com/offer/995180317169.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
金华市骁遥工艺品有限公司;未上榜;0;2026新年年货礼盒包装盒高档干货特产熟食坚果零食马年春节礼品盒;1.90;个;0;3000;https://detail.1688.com/offer/1002201677921.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市曼妙工艺品有限公司;国潮饰品榜;531;马年生肖钥匙扣卡通可爱新年喜庆挂件开运招财包包挂饰学生小礼品;2.80;件;0;300;https://detail.1688.com/offer/1013885229654.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市曼妙工艺品有限公司;国潮饰品榜;531;招财纳福元宝葫芦钥匙扣红灯笼毛绒玩偶书包挂件小挂饰品新年礼物;3.40;件;0;1万;https://detail.1688.com/offer/989964277411.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
苏州蝴蝶绘梦礼品有限公司;未上榜;0;A类法兰绒跨境毛毯定制印花休闲毯珊瑚绒礼品定制空调毯挂毯盖毯;9.90;条;0;9万;https://detail.1688.com/offer/910620624966.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市小鹿森森工艺品有限公司;国潮饰品榜;357;2026春节马年新款摆件新年春节毛绒糖葫芦年会礼物桌面装饰品布置;5.00;件;0;1000;https://detail.1688.com/offer/1005679051770.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
深圳市魔卡文化用品有限公司;未上榜;0;新年文具小礼品奖励全班学生伴手礼儿童可爱卡通小马学习用品批发;0.15;个;0;1万;https://detail.1688.com/offer/1001058870068.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
江苏荣腾食品有限公司;夏威夷果榜;56;年货坚果大礼包干果零食过年送礼春节礼品送亲戚送长辈团购礼盒装;19.90;箱;0;11万;https://detail.1688.com/offer/746821454751.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
金华市福祐工艺品有限公司;红包榜;134;马年新年手工礼物发箍拍照道具diy扭扭棒材料过年春节儿童小礼品;5.80;件;0;6000;https://detail.1688.com/offer/862154895856.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市焦楷饰品有限公司;未上榜;0;金属钥匙扣三件套4节链加各种龙虾扣 钥匙链圈饰品配件汽车包挂件;0.63;件;成交5.7万+元;100万;https://detail.1688.com/offer/566980697583.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市欧绒贸易有限公司;国潮文创榜;437;生肖马春节马年钥匙扣挂件奔跑马成功马上有福有钱春节过年小礼品;1.02;件;0;1万;https://detail.1688.com/offer/981565782569.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市珵礼喜庆用品有限公司;未上榜;0;新款云白榆香薰挂件伴手礼搭配礼品公司送客户时尚伴手礼搭配单品;6.99;个;0;200;https://detail.1688.com/offer/997420069027.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市典爵工艺品商行;婚礼摆件榜;152;包邮百财如意树脂工艺品玉白菜招财摆件创意家居装饰商务礼品批发;14.00;件;0;3000;https://detail.1688.com/offer/710194996458.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌菲寻菲文化用品有限公司;伴手礼榜;379;2025五谷丰登新年装饰摆件客厅布置过年礼物乔迁搬家入宅仪式用品;6.80;个;0;1000;https://detail.1688.com/offer/867600582644.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
扬州市圆澄泓玩具有限公司;毛绒玩具榜;131;创意马年抱枕异形毛绒玩偶沙发客厅春节装饰摆件新年车载靠枕礼物;26.00;个;0;3000;https://detail.1688.com/offer/989579703162.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
南安市丰州镇年年旺喜庆品商行;未上榜;0;2026马年新款新年对联装饰创意卡通财神绒布自粘春联春节用品礼盒;7.50;件;0;9000;https://detail.1688.com/offer/997275978247.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
东阳市暖洋家居用品有限公司;相框榜;166;2026马年新年文字卡片装饰拍照贺卡明信片背景墙春节过年氛围布置;2.09;包;0;1000;https://detail.1688.com/offer/996836925426.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
连云港缪俊电子商务有限公司;国潮文创榜;352;马年春节复工公司年会活动礼品企业送员工开工大吉伴手礼新年礼盒;10.88;套;0;800;https://detail.1688.com/offer/1008421541843.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
东阳橙诺亿佰工艺品有限公司;伴手礼榜;366;柿柿如意柿子摆件陶瓷礼盒乔迁结婚礼物客厅布置春节乔迁装饰批发;7.20;个;0;9000;https://detail.1688.com/offer/685371859947.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
龙港市名宁工艺礼品有限公司;福字榜;44;2026马年新款广告对联定制特种纸烫金丝绸春联礼盒套装定做印LOGO;2.60;套;0;2000;https://detail.1688.com/offer/1000950649319.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
泉州三雅智造陶瓷有限公司;未上榜;0;2023升级款 小套陶瓷鲤鱼7头茶具送礼盒套装现货批发德化整套礼品;8.70;件;0;3万;https://detail.1688.com/offer/596560339264.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市诚迪家居用品有限公司;伴手礼榜;353;新年红色圆形公司元旦年会礼品商务套装小红书创意伴手礼DIY搭配;21.00;套;0;3000;https://detail.1688.com/offer/995006149690.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市柔饰工艺品有限公司;国潮文创榜;194;新品马年毛绒挂件可爱红色小马钥匙扣儿童玩偶吉祥物挂饰新年礼物;9.90;件;0;1000;https://detail.1688.com/offer/999972203898.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市欣酷日用品有限公司;挂件玩偶榜;199;新年金属钥匙扣卡通马年小挂件春节礼物全班奖励挂件学生新年礼品;0.78;个;0;2000;https://detail.1688.com/offer/1003092507698.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市宥鑫饰品厂;未上榜;0;新年春节财神爷铃铛钥匙扣挂件五路财神来运财包包挂件礼物批发;0.90;件;0;7000;https://detail.1688.com/offer/1006241098505.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
安徽凡农农业科技有限公司;果干榜;117;坚果礼盒春节送礼干果混合散装公司福利送人高档礼盒礼品;42.80;件;0;200;https://detail.1688.com/offer/857547691611.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌橙诺亿佰供应链服务有限公司;国潮文创榜;535;五谷丰登摆件客厅入户玄关布置装饰过年礼物乔迁搬家入宅仪式用品;5.57;套;0;100;https://detail.1688.com/offer/966722426981.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
滁州宏农食品科技有限公司;未上榜;0;2026新年味滋源坚果礼盒夏威夷果零食送人走亲戚过年礼盒企业团购;7.00;盒;0;7000;https://detail.1688.com/offer/853292372505.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
东阳市潮萌饰品有限公司;国潮文创榜;324;潮玩招财猫树脂摆件可爱办公桌面装饰品工位解压礼物家居公仔摆件;1.17;个;0;6000;https://detail.1688.com/offer/793476325299.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市焦楷饰品有限公司;未上榜;0;金属钥匙扣三件套4节链加各种龙虾扣 钥匙链圈饰品配件汽车包挂件;0.63;件;成交5.7万+元;100万;https://detail.1688.com/offer/566980697583.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市萌色包装制品有限公司;未上榜;0;新年礼盒空盒子通用过年送礼土特产零食年货礼盒包装盒包邮批发;1.90;个;0;1万;https://detail.1688.com/offer/754755102737.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市孔岙包装有限公司;未上榜;0;高档中式提福加厚礼品袋复古喜庆红色手提袋纸袋生日春节伴手礼袋;0.75;个;0;5万;https://detail.1688.com/offer/1003625469990.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
诸暨市草塔冰涛针织厂;未上榜;0;马年本命年红袜子女秋冬中筒袜2026新年送礼结婚情侣红色属马长袜;4.56;双;0;1万;https://detail.1688.com/offer/990441084011.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
mr.paper/纸先生品牌旗舰店;国潮文创榜;499;陌墨混合材质活页便签 生活存档系列 记录生活读书手账diy便签纸;3.50;件;0;400;https://detail.1688.com/offer/1011055515023.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
金华市欧毅塑料制品有限公司;未上榜;0;2026新年礼盒马年竹篮春节零食饼干糖果包装坚果过年货伴手礼空盒;17.80;个;0;3000;https://detail.1688.com/offer/1004255987398.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
台州市黄岩洵行电子商务商行;未上榜;0;2026春节礼品包装盒硬盒高端手提盒年货醒狮喜庆饰品中式新年礼盒;5.00;套;0;4000;https://detail.1688.com/offer/1001456749201.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
兴皓制袋(温州)有限公司;未上榜;0;丙午马年2026新年礼品袋儿童小礼品袋帆布袋伴手礼袋子年货包装袋;5.50;包;0;1万;https://detail.1688.com/offer/860397429334.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市灿妞文化创意有限公司;未上榜;0;高颜值皮面磁扣本手账本可爱迷你卡通手帐本创意笔记本批发;2.50;本;0;17万;https://detail.1688.com/offer/703516115736.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
龙港市航海包装有限公司;伴手礼榜;343;春节马年新年礼品袋圣诞手提袋复活节包邮情人节伴手礼包装袋新年;0.86;个;0;6万;https://detail.1688.com/offer/1001991176545.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市欧雯包装有限公司;未上榜;0;2026新年年货礼盒包装盒空盒马年春节礼品包装盒送礼定包装手提制;2.10;个;0;2000;https://detail.1688.com/offer/972437563863.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市禄亿包装有限公司;未上榜;0;2026马年元旦礼物袋 新年快乐喜庆礼品袋 伴手礼袋包装袋;0.75;个;0;21万;https://detail.1688.com/offer/992818266785.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
江西盒境文化创意有限公司;茶叶罐榜;4;新款春节年货礼品包装铁盒零食干果坚果年货礼品包装伴手礼盒空盒;8.00;套;0;2万;https://detail.1688.com/offer/943227622435.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市共意彩印厂;未上榜;0;2026新年礼盒年货包装盒空盒春节坚果特产年货高档创意盒子大礼包;2.20;个;0;6000;https://detail.1688.com/offer/991140522014.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
广州市中锋塑料包装有限公司;未上榜;0;工厂直销新年喜庆新春糖果礼品袋小零食饼干曲奇礼物袋透明包装袋;5.50;套;0;1000;https://detail.1688.com/offer/864676485757.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
南阳老艾坊药业有限公司;艾灸贴榜;18;新年礼物高档背卡艾草锤养生经络按摩锤养生锤送长辈实用伴手礼批;1.50;件;0;9万;https://detail.1688.com/offer/871053095909.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
湖南湘衡彩印有限公司;未上榜;0;创意转盘盒新年礼盒子2026马年货春节大礼包装盒过年伴手礼盒定制;50.00;套;0;1000;https://detail.1688.com/offer/980589229829.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市卡瑞塑料制品有限公司;伴手礼榜;222;雪花酥包装礼品袋过年礼盒零食太妃糖果手提盒饼干包装伴手礼空盒;6.00;件;0;2000;https://detail.1688.com/offer/999614954806.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
宁波吉富宝包装有限公司;未上榜;0;手提新年包装盒现货红色礼盒子空盒大号高级感坚果熟食过年礼盒;6.50;包;0;3000;https://detail.1688.com/offer/984403397657.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市丰誉文化用品有限公司;未上榜;0;创意场景安静书新款女孩卡皮巴拉小学生免裁剪儿童diy玩具贴纸书;1.40;袋;0;2万;https://detail.1688.com/offer/963234165347.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市焦楷饰品有限公司;未上榜;0;金属钥匙扣三件套4节链加各种龙虾扣 钥匙链圈饰品配件汽车包挂件;0.63;件;成交5.7万+元;100万;https://detail.1688.com/offer/566980697583.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
金华市雨哈哈户外用品有限公司;伴手礼榜;229;马年葫芦铃铛装饰2026春节创意过年喜庆新春场景布置礼物进门挂件;0.15;件;0;2000;https://detail.1688.com/offer/994159907330.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
浦江睿程工艺有限公司;创意风礼品榜;206;醒狮摆件新款创意可爱桌面装饰国潮狮子新年礼物定制小摆件批发新;8.80;个;0;200;https://detail.1688.com/offer/988936406520.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市青央电子商务有限公司;国潮文创榜;384;新年元旦圣诞节礼物平安夜手提套装伴手礼送学生节日活动小礼品;6.90;个;0;1000;https://detail.1688.com/offer/1004205062242.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
江西驼峰陶瓷集团有限公司;国潮文创榜;22;贝汉美新中式创意马上有钱客厅桌面摆件电视柜酒柜装饰品乔迁礼物;28.80;件;0;41;https://detail.1688.com/offer/980970690627.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
广州礼凯科技有限公司;伴手礼榜;202;公司年会周年庆咖啡杯雨伞礼盒套装活动送客户员工实用商务伴手礼;26.00;套;0;4000;https://detail.1688.com/offer/941577821805.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市汇腾日用品有限公司;未上榜;0;diy手工情绪盒子创意可爱表情包悄悄话纸条贴纸男女朋友七夕礼物;2.19;个;0;1000;https://detail.1688.com/offer/974546081476.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市赢华玩具有限公司;未上榜;0;小学生毕业季种植物盲盒伴手礼幼儿园儿童全班礼物义卖活动小商品;0.75;个;0;5000;https://detail.1688.com/offer/950243896752.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市晨晖饰品有限公司;未上榜;0;复古十二生肖镶钻蛇汽车挂件创意七彩蛇钥匙扣包包挂饰小礼品批发;9.00;个;0;6000;https://detail.1688.com/offer/678738559210.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市典蓝电子商务有限公司;未上榜;0;乔迁装饰新居布置用品大全客厅搬家入宅仪式摆件礼物乔迁大套装;9.90;套;0;100;https://detail.1688.com/offer/915035317573.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市器宇工艺品厂;国潮文创榜;326;国潮遇见三国盲盒古风手办家居小摆件景点纪念品学生礼物批发;5.40;个;0;200;https://detail.1688.com/offer/946071341766.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
临沂金世豪玩具销售有限公司;布娃娃玩偶榜;39;马年吉祥物锦鲤花布马布艺公仔毛绒玩具生肖马玩偶摆件新年会礼品;8.40;个;0;9000;https://detail.1688.com/offer/998874853878.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市朗异科技有限公司;伴手礼榜;326;儿童实用冬季保暖礼盒套装围巾手套女孩生日礼物学生奖励小礼物;31.58;个;0;100;https://detail.1688.com/offer/989925303149.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市致物工艺品有限公司;挂饰钥匙扣榜;187;致物篮球钥匙扣创意汽车钥匙学生比赛男包包挂件礼物dna周边批发;3.80;件;0;2万;https://detail.1688.com/offer/798249223702.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市予光文化用品有限公司;未上榜;0;过年摆摊小商品宋锦diy底托手工葫芦双面吊坠中式项链材料小礼物;9.90;个;0;900;https://detail.1688.com/offer/978403448876.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市遥畔贸易有限公司;未上榜;0;2026马年生肖吉祥物钥匙扣马上发财财神公仔书包挂件抓娃机小礼品;2.80;个;0;3万;https://detail.1688.com/offer/989794323806.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
临沂祥隆玩具有限公司;毛绒玩具榜;87;马年吉祥物锦鲤花布马布艺公仔毛绒玩具生肖马玩偶摆件新年会礼品;6.76;个;0;2万;https://detail.1688.com/offer/990925718948.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
东阳市童礼日用品有限公司;未上榜;0;卡通马年盲盒钥匙扣幼儿园儿童学生书包挂件新年元旦活动小礼品;0.80;个;0;3万;https://detail.1688.com/offer/999043462898.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市均岛电子商务有限公司;未上榜;0;马年吉祥物公仔挂件新年礼物车载挂饰2026生肖马玩偶年会小礼品;2.60;个;0;2万;https://detail.1688.com/offer/993752049907.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
江苏名味居食品有限公司;坚果榜;26;年货坚果大礼包高档干果礼盒装春节过年送长辈节日礼品定制整箱;23.90;盒;0;1000;https://detail.1688.com/offer/866627430404.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
深圳市胜力实业有限公司;伴手礼榜;154;三八妇女节伴手礼套装定制logo商务实用礼品送企业员工客户福利;79.80;套;0;48;https://detail.1688.com/offer/1022319980736.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
苍南县金乡多瑞工艺品厂;未上榜;0;2026马年春节对联大礼包 丝绸烫金春联 批发礼品礼盒套装广告对联;6.80;套;0;3000;https://detail.1688.com/offer/997610986685.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
白沟新城炫步玩具店;未上榜;0;马年吉祥物国风小宝马抱枕毛绒玩具沙发客厅春节装饰摆件年会礼物;8.50;个;0;6000;https://detail.1688.com/offer/1008786309096.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
龙港市恒邦工艺礼品有限公司;未上榜;0;2026马年春联春节广告对联批货大礼包红包福字礼盒银行专版定制;1.80;副;0;12万;https://detail.1688.com/offer/975016199797.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
无锡招商城斌燕副食品经营部;未上榜;0;三只松鼠礼盒装零食坚果年货大礼包干果春节礼品公司员工福利团购;52.80;盒;0;2万;https://detail.1688.com/offer/754816127414.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
广西萌趣坊电子商务有限公司;挂饰钥匙扣榜;56;新年小礼品做活动毛绒钥匙扣喜庆小饰品挂件公仔包包挂饰春节礼物;0.95;件;0;1万;https://detail.1688.com/offer/1001060748256.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市广汇饰品有限公司;未上榜;0;马年小礼物新年手工钩织毛线小马钥匙扣马上有钱幸运包包挂件批发;7.50;件;0;1000;https://detail.1688.com/offer/994143911870.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
临沂市兰山区首乾玩具厂;未上榜;0;2026马年吉祥物公仔玩偶富贵布艺马新年礼物娃娃春节礼品生肖马礼;5.40;个;0;1000;https://detail.1688.com/offer/989018707730.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
苍南县春福塑料制品有限公司;未上榜;0;2026马年新年对联礼盒定制银行保险公司企业可logo春节春联大礼包;6.20;对;0;200;https://detail.1688.com/offer/1005023734393.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
扬州酷比酷玩具有限公司;未上榜;0;创意马年抱枕异形毛绒玩偶沙发客厅春节装饰摆件新年车载靠枕礼物;26.00;个;0;1万;https://detail.1688.com/offer/985451237433.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
扬州腾泰工艺品有限公司;未上榜;0;创意马年抱枕异形毛绒玩偶沙发客厅春节装饰摆件新年车载靠枕礼物;28.00;个;0;3;https://detail.1688.com/offer/994082495339.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
长沙循梦贸易有限公司;未上榜;0;坚果大礼包年货礼盒批货坚果零食批发过年走亲戚年货礼盒送人团购;26.60;盒;0;500;https://detail.1688.com/offer/1014077040878.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
扬州哈尼沐儿玩具有限公司;未上榜;0;2026马年吉祥物马年公仔批货生肖马毛绒玩具马玩偶新年开门红礼品;5.50;个;0;6000;https://detail.1688.com/offer/992023718268.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
东阳市智富工艺品厂;未上榜;0;新年伴手礼马年年会礼品实用公司奖品商务送员工客户;19.05;套;0;81;https://detail.1688.com/offer/1010486662534.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
潮州市礼临门陶瓷有限公司;伴手礼榜;44;马年礼物过年年会实用小礼品送客户新年活动伴手礼商务礼盒套装;6.80;套;0;7万;https://detail.1688.com/offer/864844186793.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
广州市一纵而飞贸易有限公司;未上榜;0;苹果DIY材料包新年礼物手工春节礼物配件情人节平安喜乐平安果;5.00;套;0;4000;https://detail.1688.com/offer/992817741584.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市幸屿贸易有限公司;未上榜;0;情人爆炸装钱的惊喜弹跳盒子礼盒生日礼物礼盒网红款送女生女孩男;7.50;件;0;800;https://detail.1688.com/offer/765914371428.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市瀚然贸易有限公司;假花榜;173;招财猫入户玄关钥匙收纳托盘客厅进门家居装饰品乔迁新居礼品手工;2.00;个;0;500;https://detail.1688.com/offer/886370688673.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
兴化市悟空食品有限公司;未上榜;0;年货坚果礼盒春节过年送礼送人长辈走亲戚拜年纯干果礼品罐装批发;25.90;盒;0;1万;https://detail.1688.com/offer/861132301739.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
嘉兴市秀洲区王江泾君如副食品店;伴手礼榜;207;马年礼物2026春节新年礼盒公司年会送员工送客户实用新款伴手礼品;2.90;个;0;600;https://detail.1688.com/offer/1011278168569.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
深圳市胜力实业有限公司;伴手礼榜;154;三八妇女节伴手礼套装定制logo商务实用礼品送企业员工客户福利;79.80;套;0;48;https://detail.1688.com/offer/1022319980736.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
龙港市悦茂工艺品厂;未上榜;0;2026新款国风书法对联礼盒套装高档创意新年福字礼包春节寿字;5.90;套;0;1万;https://detail.1688.com/offer/974100994614.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市快诺工艺品厂;未上榜;0;毛绒糖葫芦摆件2026马年春节新年装饰元旦喜庆礼物桌面氛围布置用;2.70;个;0;2000;https://detail.1688.com/offer/994231525983.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
金华市智创硅胶制品有限公司;未上榜;0;新款马年钥匙扣挂件生肖马公仔马到成功包包挂饰新年春节礼物批发;0.30;件;0;19万;https://detail.1688.com/offer/847735812252.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市柚旭日用品厂;未上榜;0;新款马年2026年马钥匙扣钥匙链马年生肖钥匙抖音爆款盲盒挂件礼品;0.55;件;0;9万;https://detail.1688.com/offer/759167725823.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
宁波亿人包装有限公司;未上榜;0;億人  新年马年礼物木牌挂件春节玄关挂饰商场公司年会活动礼品;1.68;个;0;6万;https://detail.1688.com/offer/629643912963.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
东莞市虎门雅风工艺品店;未上榜;0;日式杂货zakka 新年春节家居猫咪树脂可爱小摆件礼品微缩拍摄场景;10.50;件;0;1万;https://detail.1688.com/offer/691976416272.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
义乌市星泽五金有限公司;未上榜;0;马年吉祥物招财摆件马上有钱新年礼物公司送员工春节元旦伴手礼品;9.60;件;0;8;https://detail.1688.com/offer/1007538406455.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
德化县陶客源陶瓷厂;未上榜;0;礼品功夫茶具套装批发家用印logo盖碗提梁壶开业德化陶瓷茶具套装;80.96;套;0;4万;https://detail.1688.com/offer/734689787779.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
龙港市天云工艺品厂;未上榜;0;2026广告对联定制马年烫金礼盒植绒春联定做春节福字大礼包印logo;1.60;套;0;100万;https://detail.1688.com/offer/618254667102.html?src=zhanwai&ptid=0177000000085393427f0799538482d7
